%1K5
%1 mkA
%delta method
%cooling down to 4.9K
%===================Date and Time===================
%11/13/2024 1:57:04 PM
%===============Changing of Bit State===============
%Manual Changing of Bit State
%===============Temperature===============
%Lable: T
%Units: K
%Calibration: x98446
%Step: 0.000000
%Device: Keithley 2002 DMM
%IDN: KEITHLEY INSTRUMENTS INC.,MODEL 2002,4027178,B02  /A02  %Function: 4 - Wire Resistance
%Resolution: 8.5 Digits
%Integration Time: Automatic
%Range [V]: 20000.000000
%Offset Compensation: Off
%Digital Filter: Off%Triger Count: 1.000000
%Trigger Delay0.000000%===============Resistance===============
%Lable: R
%Units: Ohm
%Function: x*1000000
%Device: Keithley 6221 CS
%IDN: KEITHLEY INSTRUMENTS INC.,MODEL 6221,4025812,D02  /700x %Function: Delta
%High Level [A]: 1.000000E-6
%Low Level [A]: -1.000000E-6
%Delay [s]: 0.200000
%Measurement Units: Volt
%Compliance [V]: 10.000000
%Output Low Connection: Floating
%Triax Inner Shield Connection: Output Low
%Output Responce: Fast
%Analog Filter: Off
%Digital Filter: Moving
%Filter Count: 2
%Filter Window [%]: 1.000000
%=======================
%======2812A Parameters======
%=======================
%Range: 1 V
%Digital Filter: Repeat
%Filter Count: 2
%Filter Window [%]: 0.000000
%Analog Filter: On
%NPLC: 1%===============Timer===============
%Lable: t
%Units: s
%Function: x/100000
%Device: Timer
%==========================================
"Temperature (T) [K]", "Resistance (R) [Ohm]", "Timer (t) [s]", "Bit State"
8.593007E+1,1.84542E+3,3.911716E+1,0
8.590886E+1,1.845121E+3,3.912565E+1,0
8.589552E+1,1.84557E+3,3.913432E+1,0
8.587226E+1,1.846354E+3,3.914299E+1,0
8.58552E+1,1.845596E+3,3.915149E+1,0
8.583864E+1,1.846075E+3,3.915998E+1,0
8.582272E+1,1.846023E+3,3.916846E+1,0
8.579974E+1,1.846466E+3,3.917694E+1,0
8.578372E+1,1.846433E+3,3.918541E+1,0
8.576511E+1,1.846393E+3,3.919391E+1,0
8.575048E+1,1.846207E+3,3.920239E+1,0
8.573088E+1,1.846423E+3,3.921087E+1,0
8.571411E+1,1.846496E+3,3.921936E+1,0
8.569505E+1,1.846622E+3,3.922784E+1,0
8.567535E+1,1.846613E+3,3.923632E+1,0
8.566102E+1,1.846588E+3,3.92448E+1,0
8.564307E+1,1.846524E+3,3.92533E+1,0
8.562351E+1,1.847005E+3,3.926178E+1,0
8.560923E+1,1.846876E+3,3.927025E+1,0
8.558876E+1,1.847178E+3,3.927874E+1,0
8.55774E+1,1.847038E+3,3.928722E+1,0
8.555899E+1,1.846977E+3,3.92957E+1,0
8.55395E+1,1.847207E+3,3.930419E+1,0
8.552035E+1,1.847033E+3,3.931267E+1,0
8.550228E+1,1.84718E+3,3.932115E+1,0
8.548885E+1,1.847326E+3,3.932964E+1,0
8.547272E+1,1.847228E+3,3.933812E+1,0
8.545741E+1,1.847312E+3,3.934661E+1,0
8.543957E+1,1.847319E+3,3.935509E+1,0
8.542342E+1,1.847684E+3,3.936357E+1,0
8.540848E+1,1.847602E+3,3.937206E+1,0
8.538869E+1,1.847517E+3,3.938054E+1,0
8.537717E+1,1.84783E+3,3.938902E+1,0
8.535948E+1,1.847832E+3,3.939751E+1,0
8.534015E+1,1.848044E+3,3.940599E+1,0
8.531762E+1,1.848003E+3,3.941448E+1,0
8.530075E+1,1.848176E+3,3.942296E+1,0
8.528316E+1,1.84813E+3,3.943144E+1,0
8.526562E+1,1.848184E+3,3.943993E+1,0
8.524961E+1,1.84817E+3,3.944841E+1,0
8.523488E+1,1.848019E+3,3.94569E+1,0
8.521808E+1,1.848343E+3,3.946538E+1,0
8.520172E+1,1.848368E+3,3.947386E+1,0
8.518672E+1,1.848649E+3,3.948235E+1,0
8.517793E+1,1.84846E+3,3.949083E+1,0
8.516254E+1,1.848367E+3,3.949931E+1,0
8.515004E+1,1.848877E+3,3.95078E+1,0
8.513586E+1,1.848768E+3,3.951628E+1,0
8.511542E+1,1.849119E+3,3.952477E+1,0
8.510711E+1,1.848821E+3,3.953325E+1,0
8.508911E+1,1.848949E+3,3.954174E+1,0
8.507148E+1,1.849187E+3,3.955022E+1,0
8.505784E+1,1.8489E+3,3.955871E+1,0
8.504038E+1,1.849093E+3,3.956719E+1,0
8.503045E+1,1.848894E+3,3.957567E+1,0
8.501412E+1,1.848679E+3,3.958415E+1,0
8.499611E+1,1.849393E+3,3.959263E+1,0
8.498233E+1,1.849139E+3,3.960112E+1,0
8.496525E+1,1.849042E+3,3.96096E+1,0
8.495374E+1,1.849092E+3,3.961808E+1,0
8.493858E+1,1.849364E+3,3.962656E+1,0
8.492489E+1,1.849579E+3,3.963505E+1,0
8.49108E+1,1.84977E+3,3.964353E+1,0
8.489414E+1,1.849457E+3,3.965202E+1,0
8.488193E+1,1.849236E+3,3.96605E+1,0
8.48712E+1,1.849788E+3,3.966898E+1,0
8.484989E+1,1.850077E+3,3.967747E+1,0
8.48365E+1,1.849774E+3,3.968595E+1,0
8.482367E+1,1.849493E+3,3.969443E+1,0
8.481386E+1,1.850082E+3,3.970291E+1,0
8.479687E+1,1.850449E+3,3.97114E+1,0
8.478404E+1,1.850377E+3,3.971988E+1,0
8.476916E+1,1.849802E+3,3.972836E+1,0
8.47536E+1,1.850201E+3,3.973685E+1,0
8.474261E+1,1.850149E+3,3.974533E+1,0
8.472409E+1,1.850487E+3,3.975382E+1,0
8.470752E+1,1.850046E+3,3.97623E+1,0
8.469808E+1,1.850072E+3,3.977079E+1,0
8.468001E+1,1.850468E+3,3.977927E+1,0
8.466729E+1,1.851014E+3,3.978775E+1,0
8.465461E+1,1.850672E+3,3.979624E+1,0
8.463901E+1,1.848164E+3,3.980472E+1,0
8.462428E+1,1.850799E+3,3.981321E+1,0
8.461454E+1,1.850852E+3,3.982169E+1,0
8.460195E+1,1.850982E+3,3.983017E+1,0
8.458988E+1,1.850899E+3,3.983866E+1,0
8.457513E+1,1.851062E+3,3.984714E+1,0
8.456203E+1,1.851792E+3,3.985563E+1,0
8.454768E+1,1.85162E+3,3.986411E+1,0
8.45357E+1,1.850491E+3,3.987259E+1,0
8.452301E+1,1.85171E+3,3.988108E+1,0
8.451029E+1,1.850793E+3,3.988956E+1,0
8.449547E+1,1.851057E+3,3.989805E+1,0
8.448243E+1,1.850603E+3,3.990653E+1,0
8.447027E+1,1.851837E+3,3.991501E+1,0
8.445606E+1,1.852013E+3,3.99235E+1,0
8.444516E+1,1.854208E+3,3.993198E+1,0
8.442602E+1,1.866192E+3,3.994047E+1,0
8.441205E+1,1.84858E+3,3.994895E+1,0
8.438665E+1,1.853871E+3,3.995743E+1,0
8.435811E+1,1.85053E+3,3.996592E+1,0
8.433459E+1,1.846075E+3,3.99744E+1,0
8.42993E+1,1.851996E+3,3.998289E+1,0
8.426981E+1,1.852406E+3,3.999137E+1,0
8.423566E+1,1.852264E+3,3.999985E+1,0
8.419855E+1,1.851758E+3,4.000833E+1,0
8.416802E+1,1.852714E+3,4.001682E+1,0
8.413907E+1,1.852191E+3,4.00253E+1,0
8.410771E+1,1.852418E+3,4.003378E+1,0
8.407817E+1,1.852869E+3,4.004227E+1,0
8.40468E+1,1.853038E+3,4.005076E+1,0
8.40176E+1,1.852857E+3,4.005924E+1,0
8.398525E+1,1.852865E+3,4.006771E+1,0
8.395577E+1,1.85324E+3,4.007621E+1,0
8.392752E+1,1.85343E+3,4.008469E+1,0
8.390644E+1,1.853621E+3,4.009317E+1,0
8.387696E+1,1.853606E+3,4.010166E+1,0
8.384867E+1,1.853456E+3,4.011014E+1,0
8.382067E+1,1.854083E+3,4.011862E+1,0
8.378929E+1,1.85313E+3,4.01271E+1,0
8.375976E+1,1.853316E+3,4.013558E+1,0
8.372888E+1,1.854002E+3,4.014408E+1,0
8.369884E+1,1.853828E+3,4.015255E+1,0
8.367037E+1,1.854811E+3,4.016105E+1,0
8.364584E+1,1.85444E+3,4.016953E+1,0
8.36181E+1,1.854621E+3,4.017801E+1,0
8.359095E+1,1.854873E+3,4.01865E+1,0
8.356188E+1,1.854604E+3,4.019498E+1,0
8.35348E+1,1.854904E+3,4.020347E+1,0
8.350696E+1,1.855369E+3,4.021195E+1,0
8.347626E+1,1.854228E+3,4.022042E+1,0
8.345093E+1,1.855227E+3,4.022891E+1,0
8.342566E+1,1.855086E+3,4.023739E+1,0
8.339803E+1,1.855686E+3,4.024587E+1,0
8.337022E+1,1.855472E+3,4.025435E+1,0
8.333825E+1,1.855645E+3,4.026285E+1,0
8.331445E+1,1.856401E+3,4.027133E+1,0
8.328816E+1,1.855791E+3,4.027981E+1,0
8.325693E+1,1.856018E+3,4.02883E+1,0
8.323418E+1,1.856043E+3,4.029678E+1,0
8.320603E+1,1.856284E+3,4.030526E+1,0
8.317967E+1,1.856167E+3,4.031374E+1,0
8.315344E+1,1.856168E+3,4.032223E+1,0
8.313024E+1,1.856501E+3,4.033071E+1,0
8.310257E+1,1.85673E+3,4.033919E+1,0
8.30788E+1,1.856752E+3,4.034768E+1,0
8.305282E+1,1.856734E+3,4.035616E+1,0
8.302731E+1,1.856717E+3,4.036465E+1,0
8.300435E+1,1.856928E+3,4.037313E+1,0
8.297952E+1,1.857365E+3,4.038161E+1,0
8.295128E+1,1.857469E+3,4.03901E+1,0
8.292831E+1,1.857241E+3,4.039858E+1,0
8.290344E+1,1.857271E+3,4.040707E+1,0
8.287939E+1,1.857434E+3,4.041555E+1,0
8.285331E+1,1.857951E+3,4.042404E+1,0
8.282614E+1,1.857777E+3,4.043252E+1,0
8.280266E+1,1.857856E+3,4.0441E+1,0
8.278397E+1,1.85776E+3,4.044949E+1,0
8.27589E+1,1.85782E+3,4.045797E+1,0
8.273281E+1,1.85777E+3,4.046645E+1,0
8.270853E+1,1.858121E+3,4.047494E+1,0
8.268301E+1,1.858318E+3,4.048342E+1,0
8.265864E+1,1.85825E+3,4.04919E+1,0
8.263382E+1,1.858465E+3,4.050039E+1,0
8.26118E+1,1.858796E+3,4.050887E+1,0
8.258835E+1,1.858507E+3,4.051735E+1,0
8.256539E+1,1.858641E+3,4.052584E+1,0
8.254508E+1,1.859035E+3,4.053431E+1,0
8.252444E+1,1.859121E+3,4.054281E+1,0
8.250049E+1,1.859161E+3,4.055129E+1,0
8.247659E+1,1.859238E+3,4.055976E+1,0
8.245502E+1,1.859008E+3,4.056826E+1,0
8.243248E+1,1.85899E+3,4.057673E+1,0
8.241298E+1,1.859481E+3,4.058522E+1,0
8.239133E+1,1.859649E+3,4.05937E+1,0
8.236513E+1,1.859572E+3,4.060219E+1,0
8.233375E+1,1.859434E+3,4.061068E+1,0
8.231433E+1,1.859692E+3,4.061916E+1,0
8.229196E+1,1.86002E+3,4.062764E+1,0
8.227074E+1,1.860016E+3,4.063612E+1,0
8.224946E+1,1.860044E+3,4.06446E+1,0
8.222894E+1,1.859911E+3,4.065308E+1,0
8.220703E+1,1.860189E+3,4.066157E+1,0
8.218637E+1,1.860346E+3,4.067005E+1,0
8.216766E+1,1.860436E+3,4.067854E+1,0
8.215292E+1,1.860424E+3,4.068702E+1,0
8.21395E+1,1.86024E+3,4.069551E+1,0
8.211862E+1,1.860439E+3,4.070399E+1,0
8.209774E+1,1.860863E+3,4.071249E+1,0
8.20768E+1,1.860599E+3,4.072096E+1,0
8.205469E+1,1.860556E+3,4.072944E+1,0
8.203282E+1,1.861251E+3,4.073793E+1,0
8.201036E+1,1.861088E+3,4.074641E+1,0
8.199213E+1,1.8613E+3,4.07549E+1,0
8.197191E+1,1.861315E+3,4.076338E+1,0
8.195121E+1,1.860844E+3,4.077186E+1,0
8.192973E+1,1.861257E+3,4.078035E+1,0
8.191104E+1,1.861333E+3,4.078883E+1,0
8.189203E+1,1.86137E+3,4.079731E+1,0
8.186945E+1,1.861365E+3,4.08058E+1,0
8.185281E+1,1.861566E+3,4.081428E+1,0
8.183261E+1,1.861844E+3,4.082276E+1,0
8.18119E+1,1.862388E+3,4.083125E+1,0
8.17954E+1,1.861695E+3,4.083973E+1,0
8.177422E+1,1.86146E+3,4.084822E+1,0
8.175679E+1,1.86236E+3,4.08567E+1,0
8.173611E+1,1.862316E+3,4.086518E+1,0
8.171964E+1,1.862119E+3,4.087367E+1,0
8.170066E+1,1.862402E+3,4.088215E+1,0
8.168132E+1,1.862606E+3,4.089064E+1,0
8.166221E+1,1.862558E+3,4.089913E+1,0
8.164561E+1,1.862828E+3,4.090761E+1,0
8.162427E+1,1.862937E+3,4.091609E+1,0
8.160657E+1,1.86251E+3,4.092457E+1,0
8.158589E+1,1.862344E+3,4.093306E+1,0
8.157066E+1,1.862836E+3,4.094154E+1,0
8.155186E+1,1.86317E+3,4.095002E+1,0
8.153474E+1,1.8632E+3,4.095851E+1,0
8.151148E+1,1.863013E+3,4.096699E+1,0
8.149647E+1,1.862821E+3,4.097548E+1,0
8.147896E+1,1.863118E+3,4.098396E+1,0
8.145849E+1,1.863659E+3,4.099244E+1,0
8.144014E+1,1.863353E+3,4.100093E+1,0
8.142508E+1,1.863193E+3,4.100941E+1,0
8.140336E+1,1.863315E+3,4.10179E+1,0
8.138649E+1,1.863892E+3,4.102638E+1,0
8.137063E+1,1.863938E+3,4.103487E+1,0
8.135165E+1,1.863995E+3,4.104335E+1,0
8.133491E+1,1.863948E+3,4.105183E+1,0
8.131654E+1,1.863446E+3,4.106032E+1,0
8.129818E+1,1.863852E+3,4.10688E+1,0
8.128109E+1,1.864002E+3,4.107729E+1,0
8.126349E+1,1.864185E+3,4.108577E+1,0
8.125408E+1,1.863635E+3,4.109425E+1,0
8.123511E+1,1.864017E+3,4.110273E+1,0
8.121682E+1,1.864401E+3,4.111122E+1,0
8.119821E+1,1.864647E+3,4.11197E+1,0
8.118157E+1,1.864522E+3,4.112819E+1,0
8.116404E+1,1.864327E+3,4.113667E+1,0
8.115066E+1,1.864505E+3,4.114514E+1,0
8.113581E+1,1.86448E+3,4.115364E+1,0
8.111752E+1,1.864859E+3,4.116212E+1,0
8.109969E+1,1.864927E+3,4.117061E+1,0
8.108253E+1,1.864646E+3,4.117909E+1,0
8.106726E+1,1.864529E+3,4.118757E+1,0
8.104834E+1,1.86508E+3,4.119605E+1,0
8.103245E+1,1.865032E+3,4.120453E+1,0
8.100784E+1,1.865465E+3,4.121303E+1,0
8.099702E+1,1.865127E+3,4.122151E+1,0
8.098203E+1,1.865012E+3,4.122999E+1,0
8.096599E+1,1.865112E+3,4.123847E+1,0
8.095131E+1,1.865178E+3,4.124695E+1,0
8.093608E+1,1.865505E+3,4.125544E+1,0
8.092024E+1,1.865399E+3,4.126393E+1,0
8.090278E+1,1.865437E+3,4.127241E+1,0
8.089096E+1,1.865518E+3,4.12809E+1,0
8.088717E+1,1.86571E+3,4.128937E+1,0
8.087469E+1,1.865788E+3,4.129786E+1,0
8.08556E+1,1.866122E+3,4.130635E+1,0
8.084166E+1,1.865805E+3,4.131482E+1,0
8.082805E+1,1.865608E+3,4.132332E+1,0
8.081078E+1,1.865778E+3,4.13318E+1,0
8.079803E+1,1.866095E+3,4.134028E+1,0
8.078095E+1,1.866312E+3,4.134876E+1,0
8.076839E+1,1.866196E+3,4.135724E+1,0
8.075129E+1,1.866152E+3,4.136573E+1,0
8.073607E+1,1.866244E+3,4.137421E+1,0
8.072063E+1,1.866456E+3,4.138269E+1,0
8.070446E+1,1.866445E+3,4.139119E+1,0
8.069097E+1,1.86641E+3,4.139966E+1,0
8.067606E+1,1.86628E+3,4.140815E+1,0
8.066072E+1,1.866594E+3,4.141663E+1,0
8.064476E+1,1.866391E+3,4.142512E+1,0
8.063188E+1,1.866793E+3,4.143361E+1,0
8.061604E+1,1.866659E+3,4.144208E+1,0
8.059908E+1,1.866639E+3,4.145057E+1,0
8.058431E+1,1.866766E+3,4.145905E+1,0
8.057228E+1,1.866947E+3,4.146754E+1,0
8.055662E+1,1.867339E+3,4.147602E+1,0
8.054008E+1,1.867206E+3,4.14845E+1,0
8.052686E+1,1.866909E+3,4.149299E+1,0
8.051212E+1,1.867219E+3,4.150147E+1,0
8.049779E+1,1.867448E+3,4.150996E+1,0
8.048204E+1,1.867207E+3,4.151844E+1,0
8.046881E+1,1.867025E+3,4.152692E+1,0
8.045452E+1,1.86731E+3,4.153541E+1,0
8.04409E+1,1.867585E+3,4.154389E+1,0
8.042467E+1,1.867573E+3,4.155237E+1,0
8.040851E+1,1.867466E+3,4.156086E+1,0
8.039672E+1,1.867526E+3,4.156934E+1,0
8.037974E+1,1.867675E+3,4.157783E+1,0
8.036234E+1,1.867725E+3,4.158631E+1,0
8.034998E+1,1.867564E+3,4.159479E+1,0
8.033809E+1,1.867847E+3,4.160328E+1,0
8.032469E+1,1.867979E+3,4.161176E+1,0
8.03127E+1,1.868146E+3,4.162024E+1,0
8.03034E+1,1.868024E+3,4.162873E+1,0
8.029471E+1,1.867997E+3,4.163721E+1,0
8.02751E+1,1.868095E+3,4.16457E+1,0
8.026194E+1,1.868303E+3,4.165418E+1,0
8.024719E+1,1.868079E+3,4.166266E+1,0
8.023381E+1,1.868278E+3,4.167115E+1,0
8.022193E+1,1.868698E+3,4.167963E+1,0
8.02094E+1,1.868542E+3,4.168811E+1,0
8.019279E+1,1.868336E+3,4.16966E+1,0
8.018055E+1,1.868474E+3,4.170508E+1,0
8.016583E+1,1.868616E+3,4.171357E+1,0
8.015999E+1,1.86873E+3,4.172205E+1,0
8.014344E+1,1.868962E+3,4.173053E+1,0
8.012874E+1,1.868246E+3,4.173902E+1,0
8.011569E+1,1.868792E+3,4.17475E+1,0
8.010301E+1,1.868985E+3,4.175598E+1,0
8.0092E+1,1.871386E+3,4.176447E+1,0
8.008375E+1,1.871042E+3,4.177295E+1,0
8.006385E+1,1.868991E+3,4.178143E+1,0
8.005857E+1,1.868832E+3,4.178992E+1,0
8.004321E+1,1.868793E+3,4.17984E+1,0
8.002653E+1,1.869008E+3,4.180689E+1,0
8.000109E+1,1.858761E+3,4.181537E+1,0
7.998378E+1,1.869637E+3,4.182386E+1,0
7.996934E+1,1.869526E+3,4.183234E+1,0
7.995226E+1,1.869448E+3,4.184082E+1,0
7.993518E+1,1.86905E+3,4.18493E+1,0
7.991567E+1,1.869485E+3,4.185778E+1,0
7.99015E+1,1.870843E+3,4.186626E+1,0
7.988516E+1,1.868702E+3,4.187475E+1,0
7.986348E+1,1.870999E+3,4.188324E+1,0
7.985503E+1,1.869482E+3,4.189172E+1,0
7.983619E+1,1.869295E+3,4.19002E+1,0
7.9818E+1,1.871178E+3,4.190869E+1,0
7.97965E+1,1.873394E+3,4.191718E+1,0
7.97587E+1,1.870375E+3,4.192565E+1,0
7.973443E+1,1.870368E+3,4.193415E+1,0
7.9705E+1,1.87007E+3,4.194263E+1,0
7.967234E+1,1.881814E+3,4.195111E+1,0
7.963842E+1,1.873995E+3,4.195959E+1,0
7.960516E+1,1.869439E+3,4.196807E+1,0
7.957395E+1,1.868261E+3,4.197656E+1,0
7.954116E+1,1.870229E+3,4.198504E+1,0
7.950726E+1,1.870065E+3,4.199352E+1,0
7.947555E+1,1.870129E+3,4.200202E+1,0
7.944119E+1,1.871523E+3,4.201049E+1,0
7.941318E+1,1.871751E+3,4.201898E+1,0
7.938224E+1,1.871728E+3,4.202746E+1,0
7.934547E+1,1.871997E+3,4.203594E+1,0
7.931701E+1,1.87208E+3,4.204442E+1,0
7.928352E+1,1.872142E+3,4.205291E+1,0
7.92516E+1,1.872211E+3,4.206139E+1,0
7.921751E+1,1.872945E+3,4.206988E+1,0
7.918634E+1,1.872834E+3,4.207836E+1,0
7.915487E+1,1.872875E+3,4.208684E+1,0
7.912427E+1,1.872538E+3,4.209533E+1,0
7.909147E+1,1.872873E+3,4.210381E+1,0
7.906137E+1,1.873267E+3,4.21123E+1,0
7.903326E+1,1.873219E+3,4.212078E+1,0
7.900207E+1,1.87324E+3,4.212926E+1,0
7.897343E+1,1.87351E+3,4.213775E+1,0
7.894126E+1,1.873732E+3,4.214624E+1,0
7.891361E+1,1.873952E+3,4.215472E+1,0
7.888534E+1,1.873805E+3,4.21632E+1,0
7.885572E+1,1.873812E+3,4.217169E+1,0
7.882402E+1,1.874143E+3,4.218017E+1,0
7.879538E+1,1.874309E+3,4.218866E+1,0
7.876319E+1,1.874687E+3,4.219714E+1,0
7.873176E+1,1.874413E+3,4.220562E+1,0
7.870458E+1,1.874791E+3,4.221411E+1,0
7.867172E+1,1.874936E+3,4.222259E+1,0
7.864688E+1,1.875132E+3,4.223107E+1,0
7.861968E+1,1.874837E+3,4.223956E+1,0
7.858778E+1,1.874969E+3,4.224804E+1,0
7.855863E+1,1.875468E+3,4.225653E+1,0
7.853221E+1,1.87546E+3,4.226501E+1,0
7.85033E+1,1.875392E+3,4.227349E+1,0
7.847528E+1,1.875591E+3,4.228198E+1,0
7.844769E+1,1.875747E+3,4.229046E+1,0
7.841793E+1,1.876194E+3,4.229895E+1,0
7.838856E+1,1.876148E+3,4.230743E+1,0
7.836162E+1,1.875939E+3,4.231591E+1,0
7.833201E+1,1.876236E+3,4.23244E+1,0
7.830389E+1,1.87629E+3,4.233288E+1,0
7.82756E+1,1.876603E+3,4.234137E+1,0
7.82482E+1,1.87669E+3,4.234985E+1,0
7.822088E+1,1.876706E+3,4.235833E+1,0
7.819331E+1,1.876804E+3,4.236681E+1,0
7.816246E+1,1.877141E+3,4.23753E+1,0
7.813237E+1,1.877194E+3,4.238379E+1,0
7.810391E+1,1.876825E+3,4.239227E+1,0
7.807585E+1,1.877353E+3,4.240075E+1,0
7.803771E+1,1.877513E+3,4.240924E+1,0
7.801341E+1,1.877658E+3,4.241772E+1,0
7.79863E+1,1.877492E+3,4.24262E+1,0
7.795711E+1,1.87774E+3,4.243468E+1,0
7.792914E+1,1.878234E+3,4.244317E+1,0
7.790418E+1,1.87808E+3,4.245166E+1,0
7.787648E+1,1.878015E+3,4.246014E+1,0
7.784705E+1,1.878235E+3,4.246862E+1,0
7.781908E+1,1.878618E+3,4.247711E+1,0
7.778986E+1,1.878722E+3,4.248559E+1,0
7.777389E+1,1.87871E+3,4.249408E+1,0
7.775148E+1,1.878755E+3,4.250256E+1,0
7.77237E+1,1.879E+3,4.251104E+1,0
7.769916E+1,1.878798E+3,4.251953E+1,0
7.766796E+1,1.879041E+3,4.252801E+1,0
7.764157E+1,1.87912E+3,4.253649E+1,0
7.76154E+1,1.87918E+3,4.254498E+1,0
7.758904E+1,1.879299E+3,4.255346E+1,0
7.756184E+1,1.879771E+3,4.256195E+1,0
7.753367E+1,1.879362E+3,4.257043E+1,0
7.75093E+1,1.879971E+3,4.25789E+1,0
7.7486E+1,1.880133E+3,4.25874E+1,0
7.745805E+1,1.87995E+3,4.259588E+1,0
7.743205E+1,1.880135E+3,4.260436E+1,0
7.740485E+1,1.880133E+3,4.261285E+1,0
7.73782E+1,1.880174E+3,4.262133E+1,0
7.735534E+1,1.880899E+3,4.262981E+1,0
7.733053E+1,1.880471E+3,4.263829E+1,0
7.730318E+1,1.880541E+3,4.264678E+1,0
7.727887E+1,1.880682E+3,4.265526E+1,0
7.725525E+1,1.880924E+3,4.266374E+1,0
7.722869E+1,1.881095E+3,4.267223E+1,0
7.720479E+1,1.881423E+3,4.268071E+1,0
7.717715E+1,1.881113E+3,4.26892E+1,0
7.715439E+1,1.881694E+3,4.269768E+1,0
7.712719E+1,1.88148E+3,4.270616E+1,0
7.710408E+1,1.881435E+3,4.271465E+1,0
7.707981E+1,1.882037E+3,4.272313E+1,0
7.705356E+1,1.881894E+3,4.273162E+1,0
7.703168E+1,1.882334E+3,4.27401E+1,0
7.700593E+1,1.881891E+3,4.274858E+1,0
7.698094E+1,1.882436E+3,4.275707E+1,0
7.695525E+1,1.882002E+3,4.276555E+1,0
7.693379E+1,1.882767E+3,4.277404E+1,0
7.691338E+1,1.882275E+3,4.278252E+1,0
7.688813E+1,1.882324E+3,4.2791E+1,0
7.686277E+1,1.882823E+3,4.279949E+1,0
7.683971E+1,1.882975E+3,4.280797E+1,0
7.681444E+1,1.88296E+3,4.281646E+1,0
7.678915E+1,1.882658E+3,4.282494E+1,0
7.67669E+1,1.883261E+3,4.283342E+1,0
7.674107E+1,1.883254E+3,4.284191E+1,0
7.671646E+1,1.883481E+3,4.285039E+1,0
7.669414E+1,1.883249E+3,4.285887E+1,0
7.666926E+1,1.883724E+3,4.286736E+1,0
7.664787E+1,1.883683E+3,4.287584E+1,0
7.662712E+1,1.883804E+3,4.288432E+1,0
7.660438E+1,1.883799E+3,4.289281E+1,0
7.657815E+1,1.884013E+3,4.290129E+1,0
7.655457E+1,1.884395E+3,4.290977E+1,0
7.65342E+1,1.88267E+3,4.291826E+1,0
7.651024E+1,1.883642E+3,4.292674E+1,0
7.64878E+1,1.884468E+3,4.293523E+1,0
7.64617E+1,1.884338E+3,4.294371E+1,0
7.643925E+1,1.884418E+3,4.29522E+1,0
7.641787E+1,1.884812E+3,4.296068E+1,0
7.639255E+1,1.884588E+3,4.296916E+1,0
7.637388E+1,1.885014E+3,4.297764E+1,0
7.634928E+1,1.883922E+3,4.298613E+1,0
7.633113E+1,1.886992E+3,4.29946E+1,0
7.630762E+1,1.886676E+3,4.300309E+1,0
7.627736E+1,1.88927E+3,4.301158E+1,0
7.62508E+1,1.886428E+3,4.302006E+1,0
7.622223E+1,1.889471E+3,4.302854E+1,0
7.618244E+1,1.8916E+3,4.303702E+1,0
7.612688E+1,1.888024E+3,4.304551E+1,0
7.606452E+1,1.885716E+3,4.3054E+1,0
7.599361E+1,1.890525E+3,4.306248E+1,0
7.590996E+1,1.886583E+3,4.307097E+1,0
7.582495E+1,1.886087E+3,4.307944E+1,0
7.573575E+1,1.888141E+3,4.308793E+1,0
7.564433E+1,1.887984E+3,4.309641E+1,0
7.554643E+1,1.887974E+3,4.310489E+1,0
7.544447E+1,1.888781E+3,4.311337E+1,0
7.534358E+1,1.888911E+3,4.312186E+1,0
7.523427E+1,1.889038E+3,4.313035E+1,0
7.512545E+1,1.889884E+3,4.313883E+1,0
7.501633E+1,1.890648E+3,4.314731E+1,0
7.490314E+1,1.891304E+3,4.315579E+1,0
7.478466E+1,1.891359E+3,4.316428E+1,0
7.466732E+1,1.891623E+3,4.317276E+1,0
7.454592E+1,1.892299E+3,4.318125E+1,0
7.442289E+1,1.893004E+3,4.318973E+1,0
7.429749E+1,1.893317E+3,4.319822E+1,0
7.417081E+1,1.894199E+3,4.32067E+1,0
7.404188E+1,1.894553E+3,4.321518E+1,0
7.390766E+1,1.895295E+3,4.322367E+1,0
7.377182E+1,1.896056E+3,4.323215E+1,0
7.363393E+1,1.896461E+3,4.324063E+1,0
7.349322E+1,1.897049E+3,4.324912E+1,0
7.335287E+1,1.897565E+3,4.32576E+1,0
7.320645E+1,1.898536E+3,4.326608E+1,0
7.306023E+1,1.899116E+3,4.327457E+1,0
7.29057E+1,1.900033E+3,4.328305E+1,0
7.275149E+1,1.900347E+3,4.329154E+1,0
7.259646E+1,1.901453E+3,4.330002E+1,0
7.244061E+1,1.901968E+3,4.33085E+1,0
7.228049E+1,1.902873E+3,4.331699E+1,0
7.211748E+1,1.903599E+3,4.332547E+1,0
7.195626E+1,1.904195E+3,4.333396E+1,0
7.17907E+1,1.905252E+3,4.334244E+1,0
7.16209E+1,1.905606E+3,4.335092E+1,0
7.145292E+1,1.906685E+3,4.335941E+1,0
7.128398E+1,1.907433E+3,4.336789E+1,0
7.111E+1,1.908131E+3,4.337638E+1,0
7.093893E+1,1.908959E+3,4.338486E+1,0
7.076464E+1,1.909838E+3,4.339334E+1,0
7.05883E+1,1.910712E+3,4.340183E+1,0
7.04096E+1,1.911394E+3,4.341032E+1,0
7.023315E+1,1.912723E+3,4.34188E+1,0
7.005685E+1,1.913096E+3,4.342728E+1,0
6.98773E+1,1.914307E+3,4.343577E+1,0
